"ID","Nombre","Apellido","Numero_Documento__c","Email","Telefono","Rol__c","Tipo_Documento__c","STATUS"
"003bm000011c9clAAA","Joaquin","Rodriguez","44012569","joaquin.rodriguez@yahoo.com","+54 9 2125 1380","Alumno","DNI","Item Created"
"003bm000011c9cmAAA","Milena","Diaz","42500015","milena.diaz@hotmail.com","+54 9 2395 1848","Alumno","DNI","Item Created"
"003bm000011c9cnAAA","Juana","Ramos","45840080","","+54 9 2542 4466","Alumno","DNI","Item Created"
"003bm000011c9coAAA","Alfonsina","Carrizo","35376871","alfonsina.carrizo@outlook.com","+54 9 3228 1938","Alumno","DNI","Item Created"
"003bm000011c9cpAAA","Joaquin","Lopez","39696052","joaquin.lopez@gmail.com","+54 9 3266 5055","Alumno","DNI","Item Created"
"003bm000011c9cqAAA","Felipe","Acosta","30117903","","+54 9 2561 7615","Alumno","DNI","Item Created"
"003bm000011c9crAAA","Maria Paz","Rojas","41068300","maria.paz.rojas@yahoo.com","+54 9 2596 3705","Alumno","DNI","Item Created"
"003bm000011c9csAAA","Gonzalo","Garcia","35620137","gonzalo.garcia@outlook.com","+54 9 3892 2082","Alumno","DNI","Item Created"
"003bm000011c9ctAAA","Santino","Dominguez","38207316","santino.dominguez@gmail.com","+54 9 2730 0517","Alumno","DNI","Item Created"
"003bm000011c9cuAAA","Valentina","Fernandez","42254691","valentina.fernandez@gmail.com","+54 9 2224 4536","Alumno","DNI","Item Created"
"003bm000011c9cvAAA","Bautista","Vega","44635112","bautista.vega@hotmail.com","+54 9 3333 0825","Alumno","DNI","Item Created"
"003bm000011c9cwAAA","Giovanni","Maldonado","41289550","giovanni.maldonado@hotmail.com","+54 9 2547 1803","Alumno","DNI","Item Created"
"003bm000011c9cxAAA","Santino","Rodriguez","45656190","santino.rodriguez@hotmail.com","+54 9 2446 7104","Alumno","DNI","Item Created"
"003bm000011c9cyAAA","Catalina","Barrios","31621161","","+54 9 3510 2381","Alumno","DNI","Item Created"
"003bm000011c9czAAA","Renzo","Benitez","42845702","renzo.benitez@hotmail.com","+54 9 2495 2033","Alumno","DNI","Item Created"
"003bm000011c9d0AAA","Facundo","Maldonado","35420584","facundo.maldonado@outlook.com","+54 9 3512 9462","Alumno","DNI","Item Created"
"003bm000011c9d1AAA","Santiago","Pereyra","36369209","santiago.pereyra@outlook.com","+54 9 3535 6554","Alumno","DNI","Item Created"
"003bm000011c9d2AAA","Milo","Rodriguez","43625205","","+54 9 2919 0402","Alumno","DNI","Item Created"
"003bm000011c9d3AAA","Lola","Martinez","44094966","lola.martinez@hotmail.com","+54 9 2702 8765","Alumno","DNI","Item Created"
"003bm000011c9d4AAA","Jazmin","Sosa","35824110","jazmin.sosa@hotmail.com","+54 9 2856 1675","Alumno","DNI","Item Created"
"003bm000011c9d5AAA","Guillermina","Lucero","40033579","guillermina.lucero@hotmail.com","+54 9 3622 0074","Alumno","DNI","Item Created"
"003bm000011c9d6AAA","Alma Valentina","Rodriguez","38194575","alma.valentina.rodriguez@outlook.com","+54 9 3288 3272","Alumno","DNI","Item Created"
"003bm000011c9d7AAA","Santino","Gomez","33952849","santino.gomez@outlook.com","+54 9 3924 3631","Alumno","DNI","Item Created"
"003bm000011c9d8AAA","Felipe","Carrizo","32991581","felipe.carrizo@outlook.com","+54 9 3844 6642","Alumno","DNI","Item Created"
"003bm000011c9d9AAA","Lautaro","Rodriguez","41885509","lautaro.rodriguez@gmail.com","+54 9 2279 7194","Alumno","DNI","Item Created"
"003bm000011c9dAAAQ","Joaquin","Flores","33838303","joaquin.flores@outlook.com","+54 9 3965 6415","Alumno","DNI","Item Created"
"003bm000011c9dBAAQ","Olivia","Olivera","36279807","olivia.olivera@yahoo.com","+54 9 2309 1902","Alumno","DNI","Item Created"
"003bm000011c9dCAAQ","Julian","Castro","42208457","julian.castro@hotmail.com","+54 9 2462 7289","Alumno","DNI","Item Created"
"003bm000011c9dDAAQ","Catalina","Gutierrez","38750180","catalina.gutierrez@yahoo.com","+54 9 3250 8351","Alumno","DNI","Item Created"
"003bm000011c9dEAAQ","Guillermina","Gimenez","37222211","guillermina.gimenez@outlook.com","+54 9 2307 9996","Alumno","DNI","Item Created"
"003bm000011c9dFAAQ","Agustina","Martinez","38645258","agustina.martinez@yahoo.com","+54 9 2678 9032","Alumno","DNI","Item Created"
"003bm000011c9dGAAQ","Paula","Garcia","37604035","paula.garcia@yahoo.com","+54 9 2465 7991","Alumno","DNI","Item Created"
"003bm000011c9dHAAQ","Luz Maria","Rodriguez","32160000","luz.maria.rodriguez@gmail.com","+54 9 2451 7818","Alumno","DNI","Item Created"
"003bm000011c9dIAAQ","Alma Valentina","Aguero","38223982","alma.valentina.aguero@yahoo.com","+54 9 3726 6320","Alumno","DNI","Item Created"
"003bm000011c9dJAAQ","Santiago","Avila","33081027","santiago.avila@yahoo.com","+54 9 2644 6030","Alumno","DNI","Item Created"
"003bm000011c9dKAAQ","Manuel","Lopez","32349994","manuel.lopez@outlook.com","+54 9 3812 8627","Alumno","DNI","Item Created"
"003bm000011c9dLAAQ","Ramiro","Vazquez","34636803","ramiro.vazquez@outlook.com","+54 9 3748 3725","Alumno","DNI","Item Created"
"003bm000011c9dMAAQ","Martina","Torres","38629655","martina.torres@gmail.com","+54 9 3564 7486","Alumno","DNI","Item Created"
"003bm000011c9dNAAQ","Juana","Gomez","36015798","juana.gomez@hotmail.com","+54 9 2471 6701","Alumno","DNI","Item Created"
"003bm000011c9dOAAQ","Isabella","Perez","37951141","isabella.perez@outlook.com","+54 9 2560 2478","Alumno","DNI","Item Created"
"003bm000011c9dPAAQ","Agustín","Gomez","39734889","agustin.gomez@yahoo.com","+54 9 3221 3066","Alumno","DNI","Item Created"
"003bm000011c9dQAAQ","Lourdes","Escobar","41134242","lourdes.escobar@outlook.com","+54 9 3222 9415","Alumno","DNI","Item Created"
"003bm000011c9dRAAQ","Bastian","Castro","31379964","bastian.castro@gmail.com","+54 9 3857 6198","Alumno","DNI","Item Created"
"003bm000011c9dSAAQ","Santino","Franco","45752068","santino.franco@gmail.com","+54 9 3811 5295","Alumno","DNI","Item Created"
"003bm000011c9dTAAQ","Ciro","Vega","37795993","ciro.vega@hotmail.com","+54 9 3187 1032","Alumno","DNI","Item Created"
"003bm000011c9dUAAQ","Santino","Gomez","36128228","santino.gomez@hotmail.com","+54 9 2220 1548","Alumno","DNI","Item Created"
"003bm000011c9dVAAQ","Angelina","Caceres","33155313","angelina.caceres@outlook.com","+54 9 3754 6527","Alumno","DNI","Item Created"
"003bm000011c9dWAAQ","Maria Luz","Sanchez","31187731","maria.luz.sanchez@gmail.com","+54 9 2522 9265","Alumno","DNI","Item Created"
"003bm000011c9dXAAQ","Victoria","Fernandez","30507337","victoria.fernandez@gmail.com","+54 9 3875 6904","Alumno","DNI","Item Created"
"003bm000011c9dYAAQ","Felipe","Suarez","33195960","felipe.suarez@outlook.com","+54 9 2532 2510","Alumno","DNI","Item Created"
"003bm000011c9dZAAQ","Jazmín","Suarez","35524090","jazmin.suarez@hotmail.com","+54 9 3874 8933","Alumno","DNI","Item Created"
"003bm000011c9daAAA","Maximo","Rojas","35081927","maximo.rojas@outlook.com","+54 9 2532 0906","Alumno","DNI","Item Created"
"003bm000011c9dbAAA","Constantino","Correa","35845730","constantino.correa@hotmail.com","+54 9 3183 2777","Alumno","DNI","Item Created"
"003bm000011c9dcAAA","Maria Luz","Cabrera","42574929","maria.luz.cabrera@gmail.com","+54 9 3395 6725","Alumno","DNI","Item Created"
"003bm000011c9ddAAA","Antonia","Quiroga","31370404","antonia.quiroga@outlook.com","+54 9 2637 0380","Alumno","DNI","Item Created"
"003bm000011c9deAAA","Luca","Gutierrez","35915007","luca.gutierrez@yahoo.com","+54 9 2789 5016","Alumno","DNI","Item Created"
"003bm000011c9dfAAA","Agustin","Flores","35589315","agustin.flores@gmail.com","+54 9 2773 2706","Alumno","DNI","Item Created"
"003bm000011c9dgAAA","Juan Cruz","Lucero","32200927","juan.cruz.lucero@hotmail.com","+54 9 2665 0107","Alumno","DNI","Item Created"
"003bm000011c9dhAAA","Dylan","Ledesma","42305779","dylan.ledesma@outlook.com","+54 9 2809 9508","Alumno","DNI","Item Created"
"003bm000011c9diAAA","Valentin","Garcia","40988877","valentin.garcia@outlook.com","+54 9 3738 8703","Alumno","DNI","Item Created"
"003bm000011c9djAAA","Maria Victoria","Vega","32150912","maria.victoria.vega@hotmail.com","+54 9 2877 7652","Alumno","DNI","Item Created"
"003bm000011c9dkAAA","Isabella","Dominguez","34471842","isabella.dominguez@hotmail.com","+54 9 3485 3632","Alumno","DNI","Item Created"
"003bm000011c9dlAAA","Benjamin","Alvarez","33988348","benjamin.alvarez@yahoo.com","+54 9 2999 4033","Alumno","DNI","Item Created"
"003bm000011c9dmAAA","Sofía","Rodriguez","31554768","sofia.rodriguez@outlook.com","+54 9 3536 5898","Alumno","DNI","Item Created"
"003bm000011c9dnAAA","Maria Paz","Campos","41754338","maria.paz.campos@outlook.com","+54 9 2442 5731","Alumno","DNI","Item Created"
"003bm000011c9doAAA","Mateo","Rodriguez","32474711","mateo.rodriguez@outlook.com","+54 9 3823 2050","Alumno","DNI","Item Created"
"003bm000011c9dpAAA","Sofia","Villalba","41591741","sofia.villalba@hotmail.com","+54 9 3890 4385","Alumno","DNI","Item Created"
"003bm000011c9dqAAA","Josefina","Leiva","36117422","josefina.leiva@yahoo.com","+54 9 3668 6630","Alumno","DNI","Item Created"
"003bm000011c9drAAA","Facundo","Diaz","36005534","facundo.diaz@gmail.com","+54 9 3735 2263","Alumno","DNI","Item Created"
"003bm000011c9dsAAA","Guillermina","Lopez","32088271","guillermina.lopez@outlook.com","+54 9 3253 1720","Alumno","DNI","Item Created"
"003bm000011c9dtAAA","Martina","Ojeda","42740444","martina.ojeda@yahoo.com","+54 9 2462 7303","Alumno","DNI","Item Created"
"003bm000011c9duAAA","Agustina","Fernandez","36868365","agustina.fernandez@hotmail.com","+54 9 2729 9413","Alumno","DNI","Item Created"
"003bm000011c9dvAAA","Juliana","Gomez","43315303","juliana.gomez@hotmail.com","+54 9 2721 5674","Alumno","DNI","Item Created"
"003bm000011c9dwAAA","Dylan Benjamin","Martinez","37275248","dylan.benjamin.martinez@yahoo.com","+54 9 2281 2884","Alumno","DNI","Item Created"
"003bm000011c9dxAAA","Maria Guadalupe","Romero","43904609","maria.guadalupe.romero@yahoo.com","+54 9 2904 8289","Alumno","DNI","Item Created"
"003bm000011c9dyAAA","Alma Valentina","Garcia","42763799","alma.valentina.garcia@yahoo.com","+54 9 2978 5301","Alumno","DNI","Item Created"
"003bm000011c9dzAAA","Juan Manuel","Diaz","33601032","juan.manuel.diaz@yahoo.com","+54 9 2833 1051","Alumno","DNI","Item Created"
"003bm000011c9e0AAA","Mateo Agustin","Figueroa","31629308","mateo.agustin.figueroa@yahoo.com","+54 9 3568 1037","Alumno","DNI","Item Created"
"003bm000011c9e1AAA","Juan Bautista","Soria","42881854","juan.bautista.soria@yahoo.com","+54 9 3300 1226","Alumno","DNI","Item Created"
"003bm000011c9e2AAA","Alexander","Ojeda","33293475","alexander.ojeda@outlook.com","+54 9 3763 2317","Alumno","DNI","Item Created"
"003bm000011c9e3AAA","Nicolas","Carrizo","37663002","nicolas.carrizo@gmail.com","+54 9 3166 2680","Alumno","DNI","Item Created"
"003bm000011c9e4AAA","Agustina","Mansilla","34343777","agustina.mansilla@gmail.com","+54 9 3946 3002","Alumno","DNI","Item Created"
"003bm000011c9e5AAA","Tobias","Mansilla","43888324","tobias.mansilla@outlook.com","+54 9 3192 2155","Alumno","DNI","Item Created"
"003bm000011c9e6AAA","Matias","Gonzalez","42645481","matias.gonzalez@yahoo.com","+54 9 2621 6311","Alumno","DNI","Item Created"
"003bm000011c9e7AAA","Joaquín","Godoy","42613265","joaquin.godoy@gmail.com","+54 9 2986 2185","Alumno","DNI","Item Created"
"003bm000011c9e8AAA","Thiago Benjamin","Cabrera","40603350","thiago.benjamin.cabrera@hotmail.com","+54 9 3347 6137","Alumno","DNI","Item Created"
"003bm000011c9e9AAA","Simon","Perez","35650079","simon.perez@gmail.com","+54 9 3576 0814","Alumno","DNI","Item Created"
"003bm000011c9eAAAQ","Candelaria","Romero","36630045","candelaria.romero@yahoo.com","+54 9 3267 1593","Alumno","DNI","Item Created"
"003bm000011c9eBAAQ","Pedro","Coronel","34939319","pedro.coronel@gmail.com","+54 9 2580 8086","Alumno","DNI","Item Created"
"003bm000011c9eCAAQ","Facundo","Pereyra","39916823","facundo.pereyra@outlook.com","+54 9 3460 3432","Alumno","DNI","Item Created"
"003bm000011c9eDAAQ","Isabella","Chavez","36906085","isabella.chavez@yahoo.com","+54 9 3384 6959","Alumno","DNI","Item Created"
"003bm000011c9eEAAQ","Bautista","Ruiz","34211417","bautista.ruiz@hotmail.com","+54 9 3763 3160","Alumno","DNI","Item Created"
"003bm000011c9eFAAQ","Juan Bautista","Ojeda","45182848","juan.bautista.ojeda@hotmail.com","+54 9 2978 9237","Alumno","DNI","Item Created"
"003bm000011c9eGAAQ","Simon","Vega","40422549","simon.vega@hotmail.com","+54 9 3827 6182","Alumno","DNI","Item Created"
"003bm000011c9eHAAQ","Santiago","Muñoz","31122274","santiago.munoz@yahoo.com","+54 9 2957 4262","Alumno","DNI","Item Created"
"003bm000011c9eIAAQ","Nahiara Jazmin","Farias","32152121","nahiara.jazmin.farias@hotmail.com","+54 9 2856 8727","Alumno","DNI","Item Created"
"003bm000011c9eJAAQ","Joaquin","Perez","36362413","joaquin.perez@gmail.com","+54 9 3118 1360","Alumno","DNI","Item Created"
"003bm000011c9eKAAQ","Thiago Benjamin","Diaz","37856329","thiago.benjamin.diaz@outlook.com","+54 9 3991 5567","Alumno","DNI","Item Created"
"003bm000011c9eLAAQ","Juana","Nuñez","38934818","juana.nunez@outlook.com","+54 9 3516 0997","Alumno","DNI","Item Created"
"003bm000011c9eMAAQ","Lara","Coronel","43651742","lara.coronel@yahoo.com","+54 9 2242 5700","Alumno","DNI","Item Created"
"003bm000011c9eNAAQ","Delfina","Garcia","44661890","delfina.garcia@hotmail.com","+54 9 2809 2992","Alumno","DNI","Item Created"
"003bm000011c9eOAAQ","Ludmila","Sanchez","35648819","ludmila.sanchez@gmail.com","+54 9 2916 4362","Alumno","DNI","Item Created"
"003bm000011c9ePAAQ","Bautista","Nuñez","30680437","bautista.nunez@yahoo.com","+54 9 3354 5747","Alumno","DNI","Item Created"
"003bm000011c9eQAAQ","Valentina","Gonzalez","35915416","valentina.gonzalez@outlook.com","+54 9 2949 1607","Alumno","DNI","Item Created"
"003bm000011c9eRAAQ","Sofia","Garcia","38526500","sofia.garcia@outlook.com","+54 9 3930 4224","Alumno","DNI","Item Created"
"003bm000011c9eSAAQ","Pilar","Dominguez","37869329","pilar.dominguez@yahoo.com","+54 9 3991 2831","Alumno","DNI","Item Created"
"003bm000011c9eTAAQ","Simon","Torres","30856430","simon.torres@outlook.com","+54 9 3376 2366","Alumno","DNI","Item Created"
"003bm000011c9eUAAQ","Manuel","Castillo","42760731","manuel.castillo@hotmail.com","+54 9 2941 6333","Alumno","DNI","Item Created"
"003bm000011c9eVAAQ","Lola","Gomez","41332008","lola.gomez@outlook.com","+54 9 3653 8521","Alumno","DNI","Item Created"
"003bm000011c9eWAAQ","Matilda","Gomez","31767975","matilda.gomez@gmail.com","+54 9 3156 7069","Alumno","DNI","Item Created"
"003bm000011c9eXAAQ","Martina","Maidana","44536877","martina.maidana@hotmail.com","+54 9 3227 2813","Alumno","DNI","Item Created"
"003bm000011c9eYAAQ","Tiziano","Gomez","38877407","tiziano.gomez@outlook.com","+54 9 3511 2847","Alumno","DNI","Item Created"
"003bm000011c9eZAAQ","Ciro","Diaz","35049197","ciro.diaz@outlook.com","+54 9 3221 9202","Alumno","DNI","Item Created"
"003bm000011c9eaAAA","Maximo","Perez","36629400","maximo.perez@yahoo.com","+54 9 2589 0528","Alumno","DNI","Item Created"
"003bm000011c9ebAAA","Mora","Martin","36701152","mora.martin@yahoo.com","+54 9 2108 0372","Alumno","DNI","Item Created"
"003bm000011c9ecAAA","Samuel","Molina","39775624","samuel.molina@yahoo.com","+54 9 2323 1548","Alumno","DNI","Item Created"
"003bm000011c9edAAA","Ana Paula","Gomez","30362258","ana.paula.gomez@gmail.com","+54 9 3841 6702","Alumno","DNI","Item Created"
"003bm000011c9eeAAA","Isabella","Arias","36309794","isabella.arias@hotmail.com","+54 9 3470 9937","Alumno","DNI","Item Created"
"003bm000011c9efAAA","Sebastian","Silva","36727365","sebastian.silva@hotmail.com","+54 9 2236 3579","Alumno","DNI","Item Created"
"003bm000011c9egAAA","Alfonsina","Perez","31087473","alfonsina.perez@yahoo.com","+54 9 3465 7235","Alumno","DNI","Item Created"
"003bm000011c9ehAAA","Mia Jazmin","Olivera","45561312","mia.jazmin.olivera@outlook.com","+54 9 2624 3817","Alumno","DNI","Item Created"
"003bm000011c9eiAAA","Lautaro Ezequiel","Cabrera","35515194","lautaro.ezequiel.cabrera@gmail.com","+54 9 2360 5258","Alumno","DNI","Item Created"
"003bm000011c9ejAAA","Valentina","Martinez","30279612","valentina.martinez@outlook.com","+54 9 2139 6410","Alumno","DNI","Item Created"
"003bm000011c9ekAAA","Felipe","Rojas","30252475","felipe.rojas@outlook.com","+54 9 3393 8691","Alumno","DNI","Item Created"
"003bm000011c9elAAA","Mateo","Benitez","42727516","mateo.benitez@outlook.com","+54 9 3778 1066","Alumno","DNI","Item Created"
"003bm000011c9emAAA","Francisco","Rodriguez","44385458","francisco.rodriguez@gmail.com","+54 9 3606 9781","Alumno","DNI","Item Created"
"003bm000011c9enAAA","Nina","Rodriguez","34567608","nina.rodriguez@yahoo.com","+54 9 2330 0776","Alumno","DNI","Item Created"
"003bm000011c9eoAAA","Martina","Cordoba","42909942","martina.cordoba@yahoo.com","+54 9 2726 2352","Alumno","DNI","Item Created"
"003bm000011c9epAAA","Bautista","Cabrera","38622234","bautista.cabrera@outlook.com","+54 9 2547 1522","Alumno","DNI","Item Created"
"003bm000011c9eqAAA","Milena","Escobar","44927685","milena.escobar@outlook.com","+54 9 2975 2699","Alumno","DNI","Item Created"
"003bm000011c9erAAA","Maria Emilia","Martinez","35316729","maria.emilia.martinez@outlook.com","+54 9 2614 4761","Alumno","DNI","Item Created"
"003bm000011c9esAAA","Renata","Lopez","41530667","renata.lopez@yahoo.com","+54 9 2115 6600","Alumno","DNI","Item Created"
"003bm000011c9etAAA","Valentina","Gomez","34356381","valentina.gomez@gmail.com","+54 9 3206 5509","Alumno","DNI","Item Created"
"003bm000011c9euAAA","Sofia","Escobar","43105183","sofia.escobar@yahoo.com","+54 9 3826 7431","Alumno","DNI","Item Created"
"003bm000011c9evAAA","Joaquin","Ponce","41112892","joaquin.ponce@outlook.com","+54 9 2289 7440","Alumno","DNI","Item Created"
"003bm000011c9ewAAA","Olivia","Lopez","32141644","olivia.lopez@hotmail.com","+54 9 2602 2166","Alumno","DNI","Item Created"
"003bm000011c9exAAA","Felipe","Martinez","31061893","felipe.martinez@gmail.com","+54 9 3311 5083","Alumno","DNI","Item Created"
"003bm000011c9eyAAA","Ramiro","Acuña","37674710","","+54 9 3847 0533","Alumno","DNI","Item Created"
"003bm000011c9ezAAA","Valentino","Castillo","39571770","valentino.castillo@outlook.com","+54 9 2270 8416","Alumno","DNI","Item Created"
"003bm000011c9f0AAA","Gonzalo","Garcia","39463207","gonzalo.garcia@outlook.com","+54 9 3935 3291","Alumno","DNI","Item Created"
"003bm000011c9f1AAA","Maximo","Flores","35517472","maximo.flores@gmail.com","+54 9 3341 0323","Alumno","DNI","Item Created"
"003bm000011c9f2AAA","Juan Gabriel","Quiroga","37678418","juan.gabriel.quiroga@hotmail.com","+54 9 3775 6248","Alumno","DNI","Item Created"
"003bm000011c9f3AAA","Santiago","Farias","34635361","santiago.farias@outlook.com","+54 9 3827 3233","Alumno","DNI","Item Created"
"003bm000011c9f4AAA","Florencia","Rojas","42253635","florencia.rojas@outlook.com","+54 9 2702 8180","Alumno","DNI","Item Created"
"003bm000011c9f5AAA","Lautaro Benjamin","Ramirez","35501443","lautaro.benjamin.ramirez@hotmail.com","+54 9 2586 1123","Alumno","DNI","Item Created"
"003bm000011c9f6AAA","Olivia","Acosta","40245831","olivia.acosta@yahoo.com","+54 9 2785 9055","Alumno","DNI","Item Created"
"003bm000011c9f7AAA","Joaquín","Morales","39144752","joaquin.morales@yahoo.com","+54 9 3700 3705","Alumno","DNI","Item Created"
"003bm000011c9f8AAA","Benicio","Gonzalez","41931470","benicio.gonzalez@outlook.com","+54 9 3803 9410","Alumno","DNI","Item Created"
"003bm000011c9f9AAA","Valentina","Rios","39386440","valentina.rios@gmail.com","+54 9 3234 9603","Alumno","DNI","Item Created"
"003bm000011c9fAAAQ","Maria Luz","Gimenez","36948146","maria.luz.gimenez@hotmail.com","+54 9 3143 6557","Alumno","DNI","Item Created"
"003bm000011c9fBAAQ","Mateo Benjamin","Perez","34092604","mateo.benjamin.perez@yahoo.com","+54 9 2218 8357","Alumno","DNI","Item Created"
"003bm000011c9fCAAQ","Lucía","Diaz","37505561","lucia.diaz@yahoo.com","+54 9 2850 3516","Alumno","DNI","Item Created"
"003bm000011c9fDAAQ","Violeta","Muñoz","45419981","violeta.munoz@hotmail.com","+54 9 2982 4228","Alumno","DNI","Item Created"
"003bm000011c9fEAAQ","Juan Sebastian","Escobar","45503533","juan.sebastian.escobar@hotmail.com","+54 9 3635 4397","Alumno","DNI","Item Created"
"003bm000011c9fFAAQ","Guadalupe","Rivero","30966401","guadalupe.rivero@yahoo.com","+54 9 3242 7856","Alumno","DNI","Item Created"
"003bm000011c9fGAAQ","Tomàs","Molina","36456678","tomas.molina@gmail.com","+54 9 2658 0121","Alumno","DNI","Item Created"
"003bm000011c9fHAAQ","Sara","Fernandez","30465936","sara.fernandez@hotmail.com","+54 9 3260 8459","Alumno","DNI","Item Created"
"003bm000011c9fIAAQ","Maximo","Ledesma","40764881","maximo.ledesma@hotmail.com","+54 9 2280 5333","Alumno","DNI","Item Created"
"003bm000011c9fJAAQ","Juan Ignacio","Bustos","37142397","juan.ignacio.bustos@outlook.com","+54 9 2305 9095","Alumno","DNI","Item Created"
"003bm000011c9fKAAQ","Maria Victoria","Pereyra","38481398","maria.victoria.pereyra@gmail.com","+54 9 2183 1275","Alumno","DNI","Item Created"
"003bm000011c9fLAAQ","Constanza","Torres","44654200","constanza.torres@outlook.com","+54 9 3785 4481","Alumno","DNI","Item Created"
"003bm000011c9fMAAQ","Sofia","Vega","45171795","sofia.vega@yahoo.com","+54 9 2361 5465","Alumno","DNI","Item Created"
"003bm000011c9fNAAQ","Juana","Gomez","40167473","juana.gomez@outlook.com","+54 9 2349 6632","Alumno","DNI","Item Created"
"003bm000011c9fOAAQ","Alma Valentina","Ruiz","42002650","alma.valentina.ruiz@yahoo.com","+54 9 3557 3260","Alumno","DNI","Item Created"
"003bm000011c9fPAAQ","Lola","Pereyra","34758464","lola.pereyra@gmail.com","+54 9 3429 5981","Alumno","DNI","Item Created"
"003bm000011c9fQAAQ","Lara","Gimenez","39194704","lara.gimenez@yahoo.com","+54 9 3676 1820","Alumno","DNI","Item Created"
"003bm000011c9fRAAQ","Violeta","Diaz","36489803","violeta.diaz@hotmail.com","+54 9 2726 4086","Alumno","DNI","Item Created"
"003bm000011c9fSAAQ","Sofia","Diaz","41915923","sofia.diaz@outlook.com","+54 9 3817 9484","Alumno","DNI","Item Created"
